563	35.127865ms
564	34.536916ms
565	34.305783ms
566	34.492712ms
567	34.856894ms
568	35.476606ms
569	34.569894ms
570	35.744746ms
571	36.723103ms
572	34.76509ms
573	34.884146ms
574	34.35914ms
575	35.078352ms
576	34.67564ms
577	35.937308ms
578	35.906674ms
579	35.940814ms
580	35.032316ms
581	37.382312ms
582	34.693496ms
583	35.222278ms
584	36.493235ms
585	35.768574ms
586	35.382811ms
587	35.12619ms
588	34.840109ms
589	34.918178ms
590	35.513049ms
591	34.823416ms
592	34.847587ms
593	34.981306ms
594	39.713891ms
595	40.607546ms
596	35.620532ms
597	36.131477ms
598	35.418947ms
599	35.145057ms
600	35.434199ms
601	36.503348ms
602	35.422364ms
603	35.624432ms
604	37.966925ms
605	40.834015ms
606	38.684858ms
607	36.832183ms
608	35.943823ms
609	35.662581ms
610	36.874429ms
611	40.482107ms
612	35.652616ms
613	35.907823ms
614	36.333779ms
615	36.270482ms
616	35.557797ms
617	35.887725ms
618	35.945029ms
619	35.540607ms
620	36.507212ms
621	35.575879ms
622	36.078048ms
623	48.122025ms
624	44.106878ms
625	35.936379ms
626	35.891481ms
627	36.133002ms
628	36.159188ms
629	36.343474ms
630	36.147642ms
631	36.579967ms
632	36.858769ms
633	35.983556ms
634	36.795674ms
635	36.182308ms
636	36.031238ms
637	36.033817ms
638	36.188137ms
639	36.222738ms
640	36.550493ms
641	42.049043ms
642	36.236118ms
643	36.185375ms
644	37.067308ms
645	41.398237ms
646	39.468089ms
647	38.538481ms
648	36.60656ms
649	36.701612ms
650	36.840717ms
651	37.536225ms
652	36.699953ms
653	36.586158ms
654	36.420701ms
655	36.980138ms
656	36.705194ms
657	36.723832ms
658	36.825569ms
659	37.107614ms
660	36.808182ms
661	37.627185ms
662	38.38229ms
663	39.30418ms
664	36.92981ms
665	38.479267ms
666	37.10903ms
667	37.452247ms
668	37.63109ms
669	40.159574ms
670	37.700005ms
671	38.370656ms
672	38.7246ms
673	37.107435ms
674	38.443211ms
675	38.367601ms
676	38.232188ms
677	42.74548ms
678	37.591977ms
679	37.181239ms
680	38.084473ms
681	37.747683ms
682	38.011328ms
683	37.577057ms
684	37.534155ms
685	37.683997ms
686	38.594069ms
687	39.17883ms
688	37.315204ms
689	37.380468ms
690	37.376449ms
691	39.042163ms
692	37.242375ms
693	37.988381ms
694	38.358616ms
695	41.121422ms
696	41.940016ms
697	37.986403ms
698	38.799728ms
699	37.968433ms
700	42.653667ms
701	45.906996ms
702	38.159898ms
703	38.880361ms
704	38.923538ms
705	38.61235ms
706	39.941408ms
707	38.017836ms
708	37.441248ms
709	49.524671ms
710	51.554435ms
711	38.430212ms
712	39.085437ms
713	42.33101ms
714	39.162288ms
715	38.473349ms
716	39.07873ms
717	38.950934ms
718	39.491003ms
719	38.638278ms
720	38.538577ms
721	39.029111ms
722	41.276572ms
723	42.97228ms
724	39.32821ms
725	39.883457ms
726	40.338541ms
727	38.593235ms
728	38.839663ms
729	38.345849ms
730	38.855105ms
731	38.508161ms
732	39.529344ms
733	39.910408ms
734	37.706894ms
735	40.068574ms
736	39.154753ms
737	38.879518ms
738	39.062555ms
739	39.443548ms
740	38.973234ms
741	39.254736ms
742	38.302661ms
743	38.611005ms
744	39.31907ms
745	38.993972ms
746	39.143708ms
747	39.188263ms
748	39.998749ms
749	45.406594ms
750	39.286537ms
751	39.347919ms
752	39.431643ms
753	39.852429ms
754	39.37902ms
755	39.197581ms
756	41.952095ms
757	39.553754ms
758	40.341291ms
759	39.532708ms
760	41.363982ms
761	39.342308ms
762	39.654434ms
763	40.117783ms
764	45.314945ms
765	39.654088ms
766	40.092155ms
767	40.804062ms
768	39.428545ms
769	40.07236ms
770	40.200542ms
771	41.049127ms
772	39.761043ms
773	39.872719ms
774	39.753171ms
775	39.527767ms
776	40.136407ms
777	43.184089ms
778	46.491662ms
779	40.311585ms
780	44.398077ms
781	39.930045ms
782	39.786293ms
783	40.673821ms
784	40.565087ms
785	40.854496ms
786	40.035813ms
787	39.996355ms
788	41.726495ms
789	47.1222ms
790	40.405529ms
791	41.531702ms
792	40.542299ms
793	42.113827ms
794	41.321601ms
795	40.23846ms
796	40.39763ms
797	41.256669ms
798	40.680369ms
799	41.867516ms
800	40.68669ms
801	40.607949ms
802	41.178535ms
803	40.088665ms
804	40.837774ms
805	41.091617ms
806	41.019219ms
807	42.087464ms
808	41.607728ms
809	41.3722ms
810	42.169589ms
811	40.368928ms
812	40.646404ms
813	41.741777ms
814	41.1277ms
815	41.524925ms
816	42.755431ms
817	41.525456ms
818	43.34746ms
819	47.904492ms
820	42.01643ms
821	42.443312ms
822	42.357005ms
823	41.429386ms
824	41.63945ms
825	42.21701ms
826	41.722407ms
827	44.816955ms
828	41.653718ms
829	42.08132ms
830	40.84043ms
