821	42.860861ms
822	42.060935ms
823	41.653055ms
824	42.703383ms
825	42.685138ms
826	42.048176ms
827	42.398726ms
828	42.635061ms
829	42.063729ms
830	43.801711ms
831	42.207649ms
832	47.121709ms
833	41.846703ms
834	41.54256ms
835	41.829471ms
836	41.996484ms
837	41.977766ms
838	42.481124ms
839	41.722861ms
840	41.787186ms
841	42.281605ms
842	42.365924ms
843	42.452397ms
844	41.682308ms
845	42.420226ms
846	41.677012ms
847	42.129666ms
848	42.535527ms
849	44.468506ms
850	42.032357ms
851	42.81264ms
852	42.236308ms
853	51.768461ms
854	45.937319ms
855	43.564121ms
856	43.135732ms
857	43.589562ms
858	45.540308ms
859	44.833421ms
860	43.047702ms
861	46.333505ms
862	45.615464ms
863	53.261962ms
864	51.352226ms
865	44.318017ms
866	45.339148ms
867	49.38912ms
868	43.308913ms
869	43.220437ms
870	44.41459ms
871	42.793647ms
872	42.241333ms
873	44.384933ms
874	43.052135ms
875	42.847439ms
876	44.345061ms
877	45.241807ms
878	43.38259ms
879	43.758696ms
880	52.200375ms
881	43.983153ms
882	44.672702ms
883	45.514837ms
884	43.537815ms
885	45.670015ms
886	44.006834ms
887	45.749525ms
888	46.466575ms
889	44.635977ms
890	44.714582ms
891	44.876061ms
892	44.710477ms
893	44.387273ms
894	43.793847ms
895	46.199213ms
896	43.775278ms
897	44.245164ms
898	53.385884ms
899	46.762544ms
900	48.457265ms
901	46.77334ms
902	43.902585ms
903	45.248894ms
904	44.292846ms
905	45.049544ms
906	44.307376ms
907	43.809939ms
908	46.531123ms
909	45.072511ms
910	47.475908ms
911	47.397087ms
912	53.557911ms
913	44.118917ms
914	51.419285ms
915	49.962555ms
916	45.525894ms
917	46.842066ms
918	45.627722ms
919	51.149911ms
920	45.054368ms
921	45.442628ms
922	45.497055ms
923	45.139452ms
924	46.164713ms
925	44.675825ms
926	45.48467ms
927	44.670652ms
928	45.308674ms
929	44.98514ms
930	43.998194ms
931	46.229893ms
932	49.055344ms
933	44.647368ms
934	45.192702ms
935	44.269655ms
936	45.726378ms
937	44.615516ms
938	47.074471ms
939	47.277679ms
940	45.283377ms
941	45.153964ms
942	44.873507ms
943	45.437262ms
944	46.710779ms
945	47.261028ms
946	48.422396ms
947	46.215487ms
948	55.407836ms
949	60.673113ms
950	48.39529ms
951	47.547049ms
952	46.447827ms
953	45.760609ms
954	46.645464ms
955	48.092712ms
956	48.252645ms
957	47.179481ms
958	52.012433ms
959	52.615955ms
960	50.683421ms
961	47.593348ms
962	50.010369ms
963	47.17915ms
964	48.383484ms
965	50.012577ms
966	50.127028ms
967	46.554075ms
968	49.755905ms
969	48.923216ms
970	46.860063ms
971	48.007093ms
972	46.627185ms
973	48.070666ms
974	48.330935ms
975	48.512617ms
976	47.902523ms
977	49.407087ms
978	50.114976ms
979	51.743649ms
980	52.654799ms
981	50.07112ms
982	53.606238ms
983	48.497164ms
984	50.131285ms
985	49.748278ms
986	49.13618ms
987	46.82965ms
988	46.94587ms
989	49.066733ms
990	49.125328ms
991	47.551168ms
992	47.142539ms
993	49.40309ms
994	47.291478ms
995	48.736617ms
996	48.038485ms
997	58.551592ms
998	51.249922ms
999	53.602581ms
1000	50.100573ms
1001	50.826387ms
1002	48.956632ms
1003	50.453696ms
1004	49.704484ms
1005	48.240351ms
1006	48.331474ms
1007	47.25459ms
1008	46.520813ms
1009	48.047176ms
1010	48.417552ms
1011	47.546071ms
1012	48.849162ms
1013	47.913045ms
1014	47.934553ms
1015	50.519927ms
1016	48.223956ms
1017	48.189059ms
1018	53.25672ms
1019	51.373434ms
1020	51.35977ms
1021	49.510163ms
1022	49.20988ms
1023	49.92714ms
1024	56.311385ms
1025	56.214022ms
1026	51.113134ms
1027	50.222173ms
1028	48.651639ms
1029	49.43354ms
1030	49.081699ms
1031	50.620339ms
1032	48.751457ms
1033	48.707701ms
1034	48.832742ms
1035	49.158745ms
1036	48.939342ms
1037	51.77629ms
1038	49.451979ms
1039	48.952468ms
1040	49.309689ms
1041	49.368368ms
1042	49.047114ms
1043	49.723428ms
1044	48.399758ms
1045	49.54631ms
1046	51.937583ms
1047	49.13973ms
1048	51.57014ms
1049	52.283505ms
1050	50.329544ms
1051	51.031716ms
1052	51.151283ms
1053	49.383673ms
1054	55.968017ms
1055	50.062282ms
1056	49.800413ms
1057	50.713427ms
1058	49.152829ms
1059	49.987653ms
1060	50.590509ms
1061	51.136339ms
1062	49.826339ms
1063	50.018113ms
1064	50.542991ms
1065	49.732512ms
1066	50.935122ms
1067	51.438721ms
1068	49.729116ms
1069	53.087277ms
1070	51.46354ms
1071	52.496579ms
1072	53.956623ms
1073	55.133297ms
1074	52.917667ms
1075	53.358049ms
1076	51.072282ms
1077	60.176004ms
1078	55.370474ms
1079	51.289428ms
1080	58.119566ms
1081	58.30703ms
1082	54.100147ms
1083	51.965461ms
1084	51.415062ms
1085	50.900584ms
1086	55.596922ms
1087	53.221824ms
1088	49.863258ms
1089	55.436652ms
1090	50.662269ms
1091	51.112459ms
1092	52.223949ms
1093	50.376008ms
1094	56.055911ms
1095	50.838595ms
1096	51.189774ms
1097	49.999782ms
1098	50.987252ms
1099	51.096363ms
1100	50.576238ms
1101	50.246204ms
1102	51.268971ms
1103	50.655878ms
1104	52.840458ms
1105	50.541856ms
1106	51.173478ms
1107	53.757828ms
1108	51.222757ms
1109	50.312706ms
1110	52.042843ms
1111	53.524911ms
1112	55.834643ms
1113	50.27638ms
1114	53.632328ms
1115	55.967252ms
1116	51.715377ms
1117	53.555411ms
1118	57.360741ms
1119	56.646851ms
1120	52.883086ms
1121	52.722884ms
1122	51.595463ms
1123	52.456347ms
1124	51.361982ms
1125	54.905478ms
1126	52.533429ms
1127	52.786434ms
1128	55.617813ms
1129	52.28032ms
1130	52.172305ms
1131	54.741235ms
1132	51.531953ms
1133	54.496464ms
1134	52.007565ms
1135	51.542069ms
1136	51.8911ms
1137	53.871078ms
1138	53.040534ms
1139	56.658672ms
1140	59.432643ms
1141	53.028052ms
1142	53.932645ms
1143	57.037112ms
1144	55.841903ms
1145	55.303924ms
1146	56.019042ms
1147	53.225148ms
1148	52.572505ms
1149	53.415094ms
1150	55.138739ms
1151	53.356259ms
1152	55.189431ms
1153	58.354218ms
1154	59.067666ms
1155	60.556397ms
1156	52.342671ms
1157	53.974213ms
1158	55.292774ms
1159	55.067954ms
1160	54.957274ms
1161	56.227436ms
1162	53.787602ms
1163	55.720478ms
1164	59.152518ms
1165	56.155698ms
1166	55.228881ms
1167	71.113871ms
1168	62.514484ms
1169	58.667081ms
1170	56.298161ms
1171	53.079194ms
1172	59.72832ms
1173	54.718416ms
1174	59.946583ms
1175	60.939985ms
1176	59.904305ms
1177	60.89336ms
1178	58.435021ms
1179	55.869314ms
1180	58.233761ms
1181	59.054063ms
1182	62.203513ms
1183	65.159344ms
1184	63.881654ms
1185	60.429649ms
1186	61.983223ms
1187	62.3803ms
1188	59.376195ms
1189	55.203754ms
1190	55.048759ms
1191	59.387149ms
1192	58.168715ms
1193	55.946667ms
1194	57.533899ms
1195	54.454556ms
1196	53.524448ms
1197	55.375413ms
1198	54.692175ms
1199	58.468767ms
1200	55.500817ms
1201	57.147835ms
1202	55.639378ms
1203	58.503419ms
1204	57.988258ms
1205	58.592917ms
1206	59.166748ms
1207	56.02312ms
1208	56.870783ms
1209	59.970085ms
1210	58.214501ms
1211	61.274569ms
1212	56.649606ms
1213	58.744147ms
1214	56.018619ms
1215	55.430091ms
1216	55.98714ms
1217	56.994653ms
1218	57.020541ms
1219	58.770101ms
1220	56.955585ms
1221	55.46816ms
1222	56.428534ms
1223	56.37152ms
1224	57.031092ms
1225	58.58041ms
1226	59.325208ms
1227	54.708005ms
1228	58.254931ms
1229	54.990693ms
1230	55.822073ms
1231	55.499614ms
1232	61.166572ms
1233	57.269223ms
1234	59.796962ms
1235	59.788038ms
1236	58.678276ms
1237	56.706593ms
1238	57.901507ms
1239	55.908713ms
1240	56.977457ms
1241	55.71375ms
1242	57.173178ms
1243	58.654154ms
1244	54.927119ms
1245	57.411276ms
1246	56.426952ms
1247	59.991093ms
1248	56.421561ms
1249	57.36013ms
1250	58.604295ms
1251	59.883074ms
1252	56.213303ms
1253	56.97968ms
1254	58.345925ms
1255	55.755172ms
1256	57.6582ms
1257	55.942274ms
1258	58.11945ms
1259	57.783923ms
1260	58.895748ms
1261	59.06977ms
1262	57.92654ms
1263	60.017671ms
1264	59.682708ms
1265	60.414297ms
1266	60.745724ms
1267	63.421912ms
1268	60.961726ms
1269	59.14229ms
1270	58.419465ms
1271	59.290188ms
1272	60.748429ms
1273	62.138149ms
1274	65.44612ms
1275	61.922977ms
1276	60.822017ms
1277	58.856623ms
1278	61.248318ms
1279	65.703345ms
1280	60.09017ms
1281	61.44028ms
1282	62.729776ms
1283	62.169127ms
1284	61.801466ms
1285	67.768415ms
1286	58.581441ms
1287	61.018678ms
1288	56.915636ms
1289	58.309386ms
1290	57.607765ms
1291	61.657567ms
1292	61.709593ms
1293	64.148345ms
1294	61.84443ms
1295	61.864038ms
1296	63.14825ms
1297	63.597394ms
1298	64.681798ms
1299	59.204809ms
1300	61.37582ms
1301	57.892544ms
1302	64.08281ms
1303	61.54386ms
1304	60.05774ms
1305	62.286733ms
1306	62.236684ms
1307	58.539433ms
1308	61.816151ms
1309	59.566718ms
1310	63.449735ms
1311	61.135969ms
1312	63.124609ms
1313	59.2108ms
1314	66.552022ms
1315	62.278536ms
1316	61.790707ms
1317	62.138894ms
1318	65.125948ms
1319	61.231658ms
1320	62.141465ms
1321	65.33536ms
1322	60.924195ms
1323	60.219352ms
1324	62.026322ms
1325	67.145522ms
1326	64.8239ms
1327	62.95786ms
1328	65.250902ms
1329	60.354937ms
1330	59.633078ms
1331	62.922092ms
1332	64.721376ms
1333	62.164106ms
1334	62.10367ms
1335	64.273821ms
1336	62.461693ms
1337	60.081938ms
1338	63.088986ms
1339	62.53786ms
1340	63.278751ms
1341	61.323896ms
1342	61.828256ms
1343	59.859233ms
1344	63.90754ms
1345	60.95571ms
1346	61.966111ms
1347	67.699948ms
1348	64.541129ms
1349	66.741067ms
1350	65.716657ms
1351	64.376708ms
1352	65.404169ms
1353	64.227253ms
1354	61.379722ms
1355	63.851585ms
1356	64.219142ms
1357	64.337767ms
1358	63.304325ms
1359	64.542148ms
1360	64.527809ms
1361	64.224108ms
1362	67.507863ms
1363	59.166713ms
1364	61.168296ms
1365	66.218146ms
1366	62.74999ms
1367	66.113943ms
1368	67.026677ms
1369	61.945176ms
1370	64.511187ms
1371	64.975883ms
1372	61.81098ms
1373	63.088166ms
1374	65.400141ms
1375	64.756725ms
1376	63.147172ms
1377	64.618011ms
1378	61.889735ms
1379	62.83866ms
1380	60.952059ms
1381	62.710483ms
1382	64.388554ms
1383	65.593015ms
1384	65.151433ms
1385	63.89619ms
1386	60.318957ms
1387	63.415859ms
1388	63.949598ms
1389	63.580489ms
1390	64.238925ms
1391	67.257286ms
1392	71.523228ms
1393	63.225229ms
1394	72.101443ms
1395	66.007745ms
1396	70.029246ms
1397	74.351796ms
1398	72.086231ms
1399	67.398551ms
1400	64.804941ms
1401	64.596593ms
1402	66.301439ms
1403	62.867558ms
1404	65.746133ms
1405	67.240786ms
1406	66.651767ms
1407	64.05938ms
1408	64.023625ms
1409	68.043256ms
1410	67.837067ms
1411	65.439458ms
1412	69.524865ms
1413	66.850735ms
1414	69.264923ms
1415	65.57679ms
1416	67.88632ms
1417	68.303056ms
1418	70.005175ms
1419	66.756256ms
1420	67.434236ms
1421	65.776108ms
1422	63.916047ms
1423	65.559923ms
1424	66.548949ms
1425	64.074259ms
1426	66.656832ms
1427	65.816837ms
1428	66.825426ms
1429	63.879559ms
1430	65.589997ms
1431	62.327158ms
1432	69.656643ms
1433	62.790814ms
1434	63.436586ms
1435	67.757788ms
1436	65.252332ms
1437	65.828734ms
1438	68.048063ms
1439	68.16508ms
1440	64.367931ms
1441	66.682106ms
1442	68.121357ms
1443	65.51331ms
1444	66.833497ms
1445	66.91945ms
1446	65.282593ms
1447	66.049006ms
1448	65.489565ms
1449	63.296176ms
1450	66.028415ms
1451	63.86047ms
1452	68.936035ms
1453	65.408309ms
1454	66.389908ms
1455	69.201048ms
1456	67.964248ms
1457	65.416357ms
1458	67.301323ms
1459	69.752053ms
1460	66.808606ms
1461	64.088029ms
1462	69.688063ms
1463	65.432701ms
1464	67.844542ms
1465	65.616446ms
1466	69.854187ms
1467	67.814653ms
1468	65.195532ms
1469	66.897709ms
1470	63.925862ms
1471	65.221339ms
1472	70.974254ms
1473	68.403783ms
1474	65.659236ms
1475	65.933102ms
1476	67.288944ms
1477	66.013532ms
1478	69.079229ms
1479	66.609194ms
1480	67.446311ms
